efac,spinodal,lnz_0,phase,temp,volume,run,system,beta,edge_distance,ntot,betaOmega,PE,dw
1.0,1,-4.374445745749999,0,0.986,512.0,3,lj-n12m6,1.0141987829614605,479.0,7.579251438951402,-6.97001107449101,-1.0659169534122666,158.52752257649982
1.0,1,-4.374445745749999,1,0.986,512.0,3,lj-n12m6,1.0141987829614605,169.0,311.20760051047046,148.80499078570503,-1335.0557849674078,1.0
1.0,0,-3.3655788237058384,0,0.986,512.0,4,lj-n12m6,1.0141987829614605,449.0,43.27111195534374,-24.30950985831473,-37.30000238866096,0.9999999999985114
1.0,0,-3.3655788237058384,1,0.986,512.0,4,lj-n12m6,1.0141987829614605,98.0,387.715075771366,-215.52524853467315,-2046.2672998372448,192.99365563024918
1.0,1,-4.374327806804877,0,0.986,512.0,4,lj-n12m6,1.0141987829614605,479.0,7.580201948080003,-6.9710043105760535,-1.0659834492059062,158.4974707623169
1.0,1,-4.374327806804877,1,0.986,512.0,4,lj-n12m6,1.0141987829614605,168.0,311.2742015176175,148.7692692256089,-1335.6382216156903,1.0
1.0,0,-3.363563188940984,0,0.987,512.0,1,lj-n12m6,1.0131712259371835,449.0,43.32721403744703,-24.360119736085487,-37.33981700269958,0.9999999999934488
1.0,0,-3.363563188940984,1,0.987,512.0,1,lj-n12m6,1.0131712259371835,98.0,387.441467050292,-214.2198742715998,-2043.1708649802576,191.64732648170815
1.0,1,-4.366191630146342,0,0.987,512.0,1,lj-n12m6,1.0131712259371835,479.0,7.65236000089018,-7.032404566502567,-1.085900022683036,157.3863857065123
1.0,1,-4.366191630146342,1,0.987,512.0,1,lj-n12m6,1.0131712259371835,168.0,311.12457797313687,147.6038066843929,-1334.1752751037611,1.0
1.0,0,-3.363479235352853,0,0.987,512.0,2,lj-n12m6,1.0131712259371835,449.0,43.33849786885533,-24.365457055711165,-37.356896868729805,0.9999999999970015
1.0,0,-3.363479235352853,1,0.987,512.0,2,lj-n12m6,1.0131712259371835,98.0,387.44324733446217,-214.183855506174,-2043.1836623355864,191.59815038114562
1.0,1,-4.366394445195122,0,0.987,512.0,2,lj-n12m6,1.0131712259371835,479.0,7.650516963021477,-7.0305405864840385,-1.0855457352899682,157.46358266348784
1.0,1,-4.366394445195122,1,0.987,512.0,2,lj-n12m6,1.0131712259371835,169.0,311.0873501707408,147.6799916988244,-1333.8514764753043,1.0
1.0,0,-3.3635462114702506,0,0.987,512.0,3,lj-n12m6,1.0131712259371835,449.0,43.33406877878296,-24.36129993995081,-37.35095083593011,0.9999999999885159
1.0,0,-3.3635462114702506,1,0.987,512.0,3,lj-n12m6,1.0131712259371835,98.0,387.4361817385967,-214.22562214634198,-2043.1068370405012,191.64219357693057
1.0,1,-4.366544111951219,0,0.987,512.0,3,lj-n12m6,1.0131712259371835,479.0,7.648325511715064,-7.029061718089213,-1.0847434990657518,157.49407431387795
1.0,1,-4.366544111951219,1,0.987,512.0,3,lj-n12m6,1.0131712259371835,169.0,311.0770045307463,147.71796360794926,-1333.738344454799,0.9999999999999716
1.0,0,-3.3634749965878745,0,0.987,512.0,4,lj-n12m6,1.0131712259371835,449.0,43.33307819080681,-24.36219731497326,-37.349191708652114,0.9999999999877325
1.0,0,-3.3634749965878745,1,0.987,512.0,4,lj-n12m6,1.0131712259371835,99.0,387.40072009818823,-214.23981767001632,-2042.7675333162006,191.65560419723164
1.0,1,-4.366396862666666,0,0.987,512.0,4,lj-n12m6,1.0131712259371835,479.0,7.6495499854255105,-7.030297732611782,-1.0848861310277738,157.45579525433317
1.0,1,-4.366396862666666,1,0.987,512.0,4,lj-n12m6,1.0131712259371835,168.0,311.14980194429404,147.67320896531555,-1334.3710007006166,1.0000000000000284
1.0,0,-3.361467787411765,0,0.988,512.0,1,lj-n12m6,1.0121457489878543,449.0,43.38840609607982,-24.412596255189058,-37.38795090317962,1.0000000000000018
1.0,0,-3.361467787411765,1,0.988,512.0,1,lj-n12m6,1.0121457489878543,98.0,387.12835387954004,-212.93835457546567,-2039.6864298111386,190.3077558064706
1.0,1,-4.35827715347619,0,0.988,512.0,1,lj-n12m6,1.0121457489878543,479.0,7.722285758045589,-7.092122030132043,-1.1051320499077903,156.3465795550951
1.0,1,-4.35827715347619,1,0.988,512.0,1,lj-n12m6,1.0121457489878543,168.0,311.00184871863826,146.50969312308177,-1332.9228547523662,1.0000000000000284
1.0,0,-3.3613835450000003,0,0.988,512.0,2,lj-n12m6,1.0121457489878543,449.0,43.39967884477386,-24.417960584248075,-37.405051436582575,1.0000000000000089
1.0,0,-3.3613835450000003,1,0.988,512.0,2,lj-n12m6,1.0121457489878543,99.0,387.1279598461365,-212.9018751984649,-2039.6775537336848,190.26304016599994
1.0,1,-4.358514525243902,0,0.988,512.0,2,lj-n12m6,1.0121457489878543,479.0,7.720127468317802,-7.089978843892,-1.1046857425422312,156.43382658160965
1.0,1,-4.358514525243902,1,0.988,512.0,2,lj-n12m6,1.0121457489878543,169.0,310.9563355689234,146.5966857386427,-1332.5320194788278,1.0
1.0,0,-3.3614509492941176,0,0.988,512.0,3,lj-n12m6,1.0121457489878543,449.0,43.39521650870737,-24.413765170698554,-37.39906149553693,0.9999999999999964
1.0,0,-3.3614509492941176,1,0.988,512.0,3,lj-n12m6,1.0121457489878543,99.0,387.122968179917,-212.94401285241952,-2039.622044309747,190.30585966905886
1.0,1,-4.358664632902439,0,0.988,512.0,3,lj-n12m6,1.0121457489878543,479.0,7.717904947400361,-7.088472750728884,-1.1038687319371987,156.46441947275605
1.0,1,-4.358664632902439,1,0.988,512.0,3,lj-n12m6,1.0121457489878543,169.0,310.9462110755999,146.63473311965595,-1332.4208434191546,1.0
1.0,0,-3.361378834588235,0,0.988,512.0,4,lj-n12m6,1.0121457489878543,449.0,43.394334593237595,-24.4147098930628,-37.39746792215737,1.0
1.0,0,-3.361378834588235,1,0.988,512.0,4,lj-n12m6,1.0121457489878543,99.0,387.0857606554214,-212.95860472426787,-2039.2646030750261,190.32427851611766
1.0,1,-4.35851077175,0,0.988,512.0,4,lj-n12m6,1.0121457489878543,479.0,7.719199516684011,-7.0897803692042185,-1.104030250620567,156.42438797674995
1.0,1,-4.35851077175,1,0.988,512.0,4,lj-n12m6,1.0121457489878543,170.0,311.0191304815328,146.5880108813043,-1333.0541061422864,1.0000000000000284
1.0,0,-3.3593726705714286,0,0.989,512.0,1,lj-n12m6,1.0111223458038423,449.0,43.45013734715535,-24.465217071059215,-37.43728625168425,1.0000000000000036
1.0,0,-3.3593726705714286,1,0.989,512.0,1,lj-n12m6,1.0111223458038423,99.0,386.8148656912206,-211.66386486026732,-2036.2012492894341,188.980137947
1.0,1,-4.350413473658537,0,0.989,512.0,1,lj-n12m6,1.0111223458038423,479.0,7.792458627163309,-7.151982366867069,-1.124593113778979,155.31869374714643
1.0,1,-4.350413473658537,1,0.989,512.0,1,lj-n12m6,1.0111223458038423,169.0,310.87130025184615,145.42829754454726,-1331.6081231522498,1.0
1.0,0,-3.359295453764699,0,0.989,512.0,2,lj-n12m6,1.0111223458038423,449.0,43.460161396913286,-24.470290430511504,-37.45231073545696,0.9999999999997744
1.0,0,-3.359295453764699,1,0.989,512.0,2,lj-n12m6,1.0111223458038423,99.0,386.81192277075235,-211.62411992449776,-2036.1668290559144,188.93312904935507
1.0,1,-4.3506477471219505,0,0.989,512.0,2,lj-n12m6,1.0111223458038423,479.0,7.79032991796373,-7.149848578795146,-1.1241530179325117,155.4050788398047
1.0,1,-4.3506477471219505,1,0.989,512.0,2,lj-n12m6,1.0111223458038423,169.0,310.5311897325431,145.50583997802627,-1328.9743694578124,1.0000000000000284
1.0,0,-3.359344573714286,0,0.989,512.0,3,lj-n12m6,1.0111223458038423,449.0,43.45883176493356,-24.466870059749276,-37.4516403880258,0.9999999999999982
1.0,0,-3.359344573714286,1,0.989,512.0,3,lj-n12m6,1.0111223458038423,99.0,386.8098952076358,-211.67384414633068,-2036.141701478769,188.98288110699997
1.0,1,-4.350798299268293,0,0.989,512.0,3,lj-n12m6,1.0111223458038423,479.0,7.788076089701219,-7.14831501583706,-1.1233210274963432,155.43577487317077
1.0,1,-4.350798299268293,1,0.989,512.0,3,lj-n12m6,1.0111223458038423,169.0,310.51956163305147,145.54391195062396,-1328.851496033445,1.0
1.0,0,-3.359277592857143,0,0.989,512.0,4,lj-n12m6,1.0111223458038423,449.0,43.45703769879347,-24.46759984846517,-37.44848329301072,1.0000000000000036
1.0,0,-3.359277592857143,1,0.989,512.0,4,lj-n12m6,1.0111223458038423,99.0,386.7706818521799,-211.6865177074098,-2035.7634442799028,188.99919196599996
1.0,1,-4.350661929,0,0.989,512.0,4,lj-n12m6,1.0111223458038423,479.0,7.789217272196806,-7.149507381727803,-1.1234370323353886,155.40047408500004
1.0,1,-4.350661929,1,0.989,512.0,4,lj-n12m6,1.0111223458038423,170.0,310.8842732153932,145.51131173081447,-1331.7045834102737,1.0000000000000284
1.0,0,-3.3572724125714286,0,0.99,512.0,1,lj-n12m6,1.0101010101010102,449.0,43.513312952314116,-24.518218134021804,-37.48935091119932,1.0000000000000036
1.0,0,-3.3572724125714286,1,0.99,512.0,1,lj-n12m6,1.0101010101010102,99.0,386.50120454426815,-210.39847516212245,-2032.7173839781842,187.659560493
1.0,1,-4.34256362380512,0,0.99,512.0,1,lj-n12m6,1.0101010101010102,479.0,7.863220810546737,-7.212270868668162,-1.1443846542470237,154.29201321257722
1.0,1,-4.34256362380512,1,0.99,512.0,1,lj-n12m6,1.0101010101010102,169.0,310.4462516910611,144.33956088316444,-1328.050611080887,0.9999999999900808
1.0,0,-3.357200708571429,0,0.99,512.0,2,lj-n12m6,1.0101010101010102,449.0,43.522348843148386,-24.52306542413667,-37.50274299566568,1.0000000000000018
1.0,0,-3.357200708571429,1,0.99,512.0,2,lj-n12m6,1.0101010101010102,99.0,386.49567479619753,-210.35607931913984,-2032.6569710638187,187.60999639499997
1.0,1,-4.342809415000404,0,0.99,512.0,2,lj-n12m6,1.0101010101010102,479.0,7.8609852288109625,-7.2100320323460885,-1.143911007239299,154.38146682910858
1.0,1,-4.342809415000404,1,0.99,512.0,2,lj-n12m6,1.0101010101010102,170.0,310.4012305454154,144.4293000188581,-1327.6660292368333,0.9999999999838565
1.0,0,-3.357244455999999,0,0.99,512.0,3,lj-n12m6,1.0101010101010102,449.0,43.521957392063086,-24.519860513125312,-37.5036702617618,0.9999999999999787
1.0,0,-3.357244455999999,1,0.99,512.0,3,lj-n12m6,1.0101010101010102,99.0,386.4963111420939,-210.40836289536202,-2032.6591991624507,187.66215845500022
1.0,1,-4.342958426999999,0,0.99,512.0,3,lj-n12m6,1.0101010101010102,479.0,7.85871860101528,-7.208486401516947,-1.1430693123693383,154.41173365299983
1.0,1,-4.342958426999999,1,0.99,512.0,3,lj-n12m6,1.0101010101010102,170.0,310.3903717630311,144.46683403073496,-1327.5495854510632,1.0
1.0,0,-3.357176600285714,0,0.99,512.0,4,lj-n12m6,1.0101010101010102,449.0,43.52027101694573,-24.520636185069545,-37.500678782717145,0.9999999999999929
1.0,0,-3.357176600285714,1,0.99,512.0,4,lj-n12m6,1.0101010101010102,99.0,386.45528637709185,-210.42146500062304,-2032.2620650006252,187.67846596600012
1.0,1,-4.342826174750001,0,0.99,512.0,4,lj-n12m6,1.0101010101010102,479.0,7.859828715974489,-7.209666136849408,-1.143174678761017,154.37756509475022
1.0,1,-4.342826174750001,1,0.99,512.0,4,lj-n12m6,1.0101010101010102,170.0,310.45520394621116,144.4270409872043,-1328.1161213390135,0.9999999999999716
1.0,0,-3.35517973,0,0.991,512.0,1,lj-n12m6,1.0090817356205852,449.0,43.57577667399124,-24.57104619714097,-37.5404888847296,1.0000000000000036
1.0,0,-3.35517973,1,0.991,512.0,1,lj-n12m6,1.0090817356205852,99.0,386.1868835720935,-209.13724240961477,-2029.229905717019,186.34076171699996
1.0,1,-4.334738463333333,0,0.991,512.0,1,lj-n12m6,1.0090817356205852,479.0,7.934473835977489,-7.272903792153805,-1.1644817383854411,153.26994160833328
1.0,1,-4.334738463333333,1,0.991,512.0,1,lj-n12m6,1.0090817356205852,169.0,310.3176024639371,143.26400044672968,-1326.7538456955656,1.0
1.0,0,-3.3551077287142856,0,0.991,512.0,2,lj-n12m6,1.0090817356205852,449.0,43.58480620514502,-24.575919784542894,-37.553911812959186,1.0000000000000089
1.0,0,-3.3551077287142856,1,0.991,512.0,2,lj-n12m6,1.0090817356205852,99.0,386.17889246523396,-209.0944694457867,-2029.1447100561536,186.29068185399998
1.0,1,-4.334987205000078,0,0.991,512.0,2,lj-n12m6,1.0090817356205852,479.0,7.932211228538284,-7.270626276971045,-1.163997444791723,153.35968596502104
1.0,1,-4.334987205000078,1,0.991,512.0,2,lj-n12m6,1.0090817356205852,170.0,310.2726105038029,143.3547110560693,-1326.3701201860035,0.9999999999968452
1.0,0,-3.355151909,0,0.991,512.0,3,lj-n12m6,1.0090817356205852,449.0,43.584371462733365,-24.57267812410949,-37.55477377295654,1.0000000000000018
1.0,0,-3.355151909,1,0.991,512.0,3,lj-n12m6,1.0090817356205852,100.0,386.182165429879,-209.1470404326812,-2029.1740372425013,186.35141564300005
1.0,1,-4.3351535237804875,0,0.991,512.0,3,lj-n12m6,1.0090817356205852,479.0,7.92975269915667,-7.2689192081628695,-1.163093290794273,153.39527757817064
1.0,1,-4.3351535237804875,1,0.991,512.0,3,lj-n12m6,1.0090817356205852,170.0,310.25746116425273,143.39755582347146,-1326.2189474257934,1.0
1.0,0,-3.3550831947142856,0,0.991,512.0,4,lj-n12m6,1.0090817356205852,449.0,43.89065509401343,-24.584391864861004,-38.196312942376224,0.9999999999999911
1.0,0,-3.3550831947142856,1,0.991,512.0,4,lj-n12m6,1.0090817356205852,100.0,386.1392961825459,-209.1605859419979,-2028.7576605549752,186.36168014171432
1.0,1,-4.335003531750001,0,0.991,512.0,4,lj-n12m6,1.0090817356205852,479.0,7.93103869062678,-7.270259019801713,-1.1632486965923912,153.35567759275023
1.0,1,-4.335003531750001,1,0.991,512.0,4,lj-n12m6,1.0090817356205852,170.0,310.3254530360425,143.35233983667302,-1326.8107469462611,1.0
1.0,0,-3.353090945,0,0.992,512.0,1,lj-n12m6,1.0080645161290323,448.0,43.94531659384334,-24.634749716174305,-38.23409410517651,1.0000000000000036
1.0,0,-3.353090945,1,0.992,512.0,1,lj-n12m6,1.0080645161290323,100.0,385.87203701640544,-207.88156538145654,-2025.7401908949184,185.03024799700003
1.0,1,-4.326935501666667,0,0.992,512.0,1,lj-n12m6,1.0080645161290323,479.0,8.00624329937572,-7.333901168793572,-1.1848953217412417,152.25171698866674
1.0,1,-4.326935501666667,1,0.992,512.0,1,lj-n12m6,1.0080645161290323,169.0,310.18865342240855,142.19228796255038,-1325.4561592231819,0.9999999999999716
1.0,0,-3.35302227114285,0,0.992,512.0,2,lj-n12m6,1.0080645161290323,449.0,43.64656075242843,-24.628601798143027,-37.60416800347894,0.9999999999997549
1.0,0,-3.35302227114285,1,0.992,512.0,2,lj-n12m6,1.0080645161290323,100.0,385.8613493555911,-207.83704396055177,-2025.6277682403922,184.97596133914504
1.0,1,-4.3271948705365855,0,0.992,512.0,2,lj-n12m6,1.0080645161290323,479.0,8.003879852385738,-7.33152315467297,-1.1843782523064368,152.3441173458049
1.0,1,-4.3271948705365855,1,0.992,512.0,2,lj-n12m6,1.0080645161290323,170.0,310.14162866426676,142.28635037120208,-1325.0565210352522,1.0
1.0,0,-3.3530643957058825,0,0.992,512.0,3,lj-n12m6,1.0080645161290323,448.0,43.95357053104481,-24.63632125643023,-38.24750473892351,1.0
1.0,0,-3.3530643957058825,1,0.992,512.0,3,lj-n12m6,1.0080645161290323,100.0,385.8675531781221,-207.890834870458,-2025.687191905824,185.0433278723529
1.0,1,-4.327365484536585,0,0.992,512.0,3,lj-n12m6,1.0080645161290323,479.0,8.001350996838902,-7.329756170309108,-1.1834467972764058,152.38101417880483
1.0,1,-4.327365484536585,1,0.992,512.0,3,lj-n12m6,1.0080645161290323,170.0,309.82670799069643,142.32191791106445,-1322.628200027617,1.0
1.0,0,-3.3529973189999414,0,0.992,512.0,4,lj-n12m6,1.0080645161290323,449.0,43.95168277449904,-24.637077884819313,-38.244344710318245,0.9999999999979394
1.0,0,-3.3529973189999414,1,0.992,512.0,4,lj-n12m6,1.0080645161290323,100.0,385.8227128259665,-207.90388149022044,-2025.2502660829714,185.05281733501846
1.0,1,-4.327194019250001,0,0.992,512.0,4,lj-n12m6,1.0080645161290323,479.0,8.002852092732692,-7.331288413170986,-1.1836646870068193,152.33482773125024
1.0,1,-4.327194019250001,1,0.992,512.0,4,lj-n12m6,1.0080645161290323,170.0,310.19781780021873,142.2786725190527,-1325.5240937961921,0.9999999999999716
1.0,0,-3.350993246882533,0,0.993,512.0,1,lj-n12m6,1.0070493454179255,448.0,44.00907363289083,-24.688110254659776,-38.28705231307025,1.0000000000061124
1.0,0,-3.350993246882533,1,0.993,512.0,1,lj-n12m6,1.0070493454179255,100.0,385.55715470497387,-206.636360281545,-2022.2532109341923,183.72951945088468
1.0,1,-4.319162555268293,0,0.993,512.0,1,lj-n12m6,1.0070493454179255,479.0,8.078455653459136,-7.395200454043242,-1.205606949541271,151.23906193090252
1.0,1,-4.319162555268293,1,0.993,512.0,1,lj-n12m6,1.0070493454179255,170.0,309.760179420858,141.11834378410958,-1321.8829847998984,1.0
1.0,0,-3.3509309249410766,0,0.993,512.0,2,lj-n12m6,1.0070493454179255,448.0,44.01627729921924,-24.69258665771085,-38.297340610894686,0.9999999999966089
1.0,0,-3.3509309249410766,1,0.993,512.0,2,lj-n12m6,1.0070493454179255,100.0,385.5435603866414,-206.58895428885046,-2022.1113778720423,183.67265915450196
1.0,1,-4.319419661146342,0,0.993,512.0,2,lj-n12m6,1.0070493454179255,479.0,8.076115058727705,-7.392824579402656,-1.20509354684297,151.33083082721967
1.0,1,-4.319419661146342,1,0.993,512.0,2,lj-n12m6,1.0070493454179255,170.0,309.7151139685715,141.21176412187975,-1321.5006594278314,1.0
1.0,0,-3.350966875,0,0.993,512.0,3,lj-n12m6,1.0070493454179255,448.0,44.01727216221887,-24.689669519973652,-38.300422332290516,1.0000000000000107
1.0,0,-3.350966875,1,0.993,512.0,3,lj-n12m6,1.0070493454179255,100.0,385.55305166383573,-206.6455221513871,-2022.2045158331239,183.74250130099992
1.0,1,-4.31959046560992,0,0.993,512.0,3,lj-n12m6,1.0070493454179255,479.0,8.07355478022574,-7.391030047358019,-1.204146097535417,151.36776554345866
1.0,1,-4.31959046560992,1,0.993,512.0,3,lj-n12m6,1.0070493454179255,170.0,309.6979659185662,141.25583043874008,-1321.3339286145392,0.999999999993264
1.0,0,-3.3509081622350925,0,0.993,512.0,4,lj-n12m6,1.0070493454179255,448.0,44.0138869365925,-24.69006534863161,-38.29468130356261,0.999999999993145
1.0,0,-3.3509081622350925,1,0.993,512.0,4,lj-n12m6,1.0070493454179255,100.0,385.5059536403621,-206.65549935863328,-2021.744125245895,183.7491062791809
1.0,1,-4.3194099900000404,0,0.993,512.0,4,lj-n12m6,1.0070493454179255,479.0,8.07515407394278,-7.392657164462131,-1.204392493703084,151.31869435701088
1.0,1,-4.3194099900000404,1,0.993,512.0,4,lj-n12m6,1.0070493454179255,171.0,310.06897704297677,141.2098813734968,-1324.229132692471,0.99999999999838
1.0,0,-3.348903046411765,0,0.994,512.0,1,lj-n12m6,1.0060362173038229,448.0,44.07211148202387,-24.74129882931583,-38.33906525737325,1.0000000000000018
1.0,0,-3.348903046411765,1,0.994,512.0,1,lj-n12m6,1.0060362173038229,100.0,385.24160394953236,-205.39526954637574,-2018.7625696318094,182.4305430207058
1.0,1,-4.311406955571429,0,0.994,512.0,1,lj-n12m6,1.0060362173038229,479.0,8.151235280424594,-7.456903807989418,-1.22665721114212,150.2287150175715
1.0,1,-4.311406955571429,1,0.994,512.0,1,lj-n12m6,1.0060362173038229,170.0,309.63068178659955,140.05526390281108,-1320.5832829260764,1.0
1.0,0,-3.3488405222941173,0,0.994,512.0,2,lj-n12m6,1.0060362173038229,448.0,44.07929400050393,-24.745796401036728,-38.34936134296215,0.9999999999999858
1.0,0,-3.3488405222941173,1,0.994,512.0,2,lj-n12m6,1.0060362173038229,101.0,385.2252601628685,-205.34753703831177,-2018.59286467191,182.37543591694129
1.0,1,-4.311657499926829,0,0.994,512.0,2,lj-n12m6,1.0060362173038229,479.0,8.148960791644216,-7.454565450300448,-1.226160552515974,150.3185760933902
1.0,1,-4.311657499926829,1,0.994,512.0,2,lj-n12m6,1.0060362173038229,170.0,309.5881485123865,140.14670742055296,-1320.2221199502474,1.0
1.0,0,-3.3488753001428573,0,0.994,512.0,3,lj-n12m6,1.0060362173038229,448.0,44.080523672358765,-24.74291416699918,-38.3528543941318,0.9999999999999964
1.0,0,-3.3488753001428573,1,0.994,512.0,3,lj-n12m6,1.0060362173038229,101.0,385.23804811468585,-205.40491946361234,-2018.7198113465097,182.44726364942852
1.0,1,-4.311846977904762,0,0.994,512.0,3,lj-n12m6,1.0060362173038229,479.0,8.146187525105281,-7.452592616417219,-1.2251421671394636,150.36126105857136
1.0,1,-4.311846977904762,1,0.994,512.0,3,lj-n12m6,1.0060362173038229,170.0,309.5663082731735,140.19649530614436,-1320.0175481551933,1.0000000000000284
1.0,0,-3.3488084597142858,0,0.994,512.0,4,lj-n12m6,1.0060362173038229,448.0,44.078512893402845,-24.743674946195554,-38.349444752840434,1.0000000000000018
1.0,0,-3.3488084597142858,1,0.994,512.0,4,lj-n12m6,1.0060362173038229,100.0,385.18930501731506,-205.41820680391166,-2018.2421458546016,182.45312182942857
1.0,1,-4.311665816250001,0,0.994,512.0,4,lj-n12m6,1.0060362173038229,479.0,8.147804961665157,-7.454248041892857,-1.2253933419269671,150.31127360000016
1.0,1,-4.311665816250001,1,0.994,512.0,4,lj-n12m6,1.0060362173038229,171.0,309.63829562864765,140.1418955599406,-1320.6406411518537,0.9999999999999716
1.0,0,-3.3468093160000003,0,0.995,512.0,1,lj-n12m6,1.0050251256281406,448.0,44.13633899741722,-24.79480060740264,-38.39339286102833,1.0000000000000053
1.0,0,-3.3468093160000003,1,0.995,512.0,1,lj-n12m6,1.0050251256281406,101.0,384.9258092051606,-204.16251807132036,-2015.272573377178,181.13733163199996
1.0,1,-4.303681550809524,0,0.995,512.0,1,lj-n12m6,1.0050251256281406,478.0,8.224458564905522,-7.518907157422532,-1.2480124625416613,149.22530617133341
1.0,1,-4.303681550809524,1,0.995,512.0,1,lj-n12m6,1.0050251256281406,170.0,309.49865179821325,138.9985310976287,-1319.264564116971,1.0
1.0,0,-3.3467535554285717,0,0.995,512.0,2,lj-n12m6,1.0050251256281406,448.0,44.14229433717156,-24.799011793343947,-38.40163624563995,1.0000000000000036
1.0,0,-3.3467535554285717,1,0.995,512.0,2,lj-n12m6,1.0050251256281406,101.0,384.9063489466605,-204.11180762176505,-2015.0712363689995,181.0872683222857
1.0,1,-4.3039254473333335,0,0.995,512.0,2,lj-n12m6,1.0050251256281406,478.0,8.222252975247283,-7.516608064749374,-1.2475336390731002,149.31272267466667
1.0,1,-4.3039254473333335,1,0.995,512.0,2,lj-n12m6,1.0050251256281406,170.0,309.4586380831152,139.0879726057133,-1318.9244540070672,1.0
1.0,0,-3.3467733244285713,0,0.995,512.0,3,lj-n12m6,1.0050251256281406,448.0,44.146153047998624,-24.796775638910567,-38.409630662690674,0.9999999999999929
1.0,0,-3.3467733244285713,1,0.995,512.0,3,lj-n12m6,1.0050251256281406,101.0,384.923172851984,-204.17529714320372,-2015.2394597023933,181.1647990152858
1.0,1,-4.304117976809524,0,0.995,512.0,3,lj-n12m6,1.0050251256281406,479.0,8.219417777996963,-7.514582510141958,-1.246489235809792,149.35624346714278
1.0,1,-4.304117976809524,1,0.995,512.0,3,lj-n12m6,1.0050251256281406,170.0,309.4363864279718,139.13864345225542,-1318.716766544425,1.0
1.0,0,-3.3467058225714283,0,0.995,512.0,4,lj-n12m6,1.0050251256281406,448.0,44.14421738769222,-24.79757264537951,-38.40633061621877,1.0
1.0,0,-3.3467058225714283,1,0.995,512.0,4,lj-n12m6,1.0050251256281406,101.0,384.8724774562677,-204.18903693017205,-2014.741406786664,181.1681933687143
1.0,1,-4.3039488045853656,0,0.995,512.0,4,lj-n12m6,1.0050251256281406,478.0,8.22092762626605,-7.516162083974901,-1.246706961092519,149.30931207070728
1.0,1,-4.3039488045853656,1,0.995,512.0,4,lj-n12m6,1.0050251256281406,171.0,309.5034881923228,139.08783576928317,-1319.2997328349566,1.0000000000000284
1.0,0,-3.3447144924285714,0,0.996,512.0,1,lj-n12m6,1.0040160642570282,448.0,44.20132062067513,-24.84850856435578,-38.44928519114286,1.000000000000007
1.0,0,-3.3447144924285714,1,0.996,512.0,1,lj-n12m6,1.0040160642570282,101.0,384.60967700179725,-202.93713914499222,-2011.782285220594,179.85674161228565
1.0,1,-4.295969124380951,0,0.996,512.0,1,lj-n12m6,1.0040160642570282,478.0,8.298297988807514,-7.581352164102502,-1.2697287345748798,148.22979006733308
1.0,1,-4.295969124380951,1,0.996,512.0,1,lj-n12m6,1.0040160642570282,170.0,309.07095212548074,137.9343684087245,-1315.7093452225993,1.0000000000000284
1.0,0,-3.344658552,0,0.996,512.0,2,lj-n12m6,1.0040160642570282,448.0,44.20725186581657,-24.85273930258483,-38.45753230149749,0.9999999999999929
1.0,0,-3.344658552,1,0.996,512.0,2,lj-n12m6,1.0040160642570282,101.0,384.58727662381824,-202.88615600375985,-2011.551055321578,179.80620752600007
1.0,1,-4.296209789142857,0,0.996,512.0,2,lj-n12m6,1.0040160642570282,478.0,8.296129033655065,-7.579065015225379,-1.2692580866819605,148.31632535599994
1.0,1,-4.296209789142857,1,0.996,512.0,2,lj-n12m6,1.0040160642570282,170.0,309.33031139562104,138.03132287565666,-1317.6378819708125,1.0
1.0,0,-3.344678819285714,0,0.996,512.0,3,lj-n12m6,1.0040160642570282,448.0,44.211049961865356,-24.850465721206138,-38.46543053363924,0.9999999999999982
1.0,0,-3.344678819285714,1,0.996,512.0,3,lj-n12m6,1.0040160642570282,101.0,384.6077309994381,-202.9497439660092,-2011.7564422406963,179.88405464185715
1.0,1,-4.296419138268292,0,0.996,512.0,3,lj-n12m6,1.0040160642570282,478.0,8.293093178423565,-7.576871934897361,-1.2681447886710258,148.36414725236574
1.0,1,-4.296419138268292,1,0.996,512.0,3,lj-n12m6,1.0040160642570282,171.0,309.0050940846517,138.07863467295368,-1315.134321520471,1.0
1.0,0,-3.344610673285714,0,0.996,512.0,4,lj-n12m6,1.0040160642570282,448.0,44.2091872417107,-24.851298266079457,-38.4622368425013,0.9999999999999929
1.0,0,-3.344610673285714,1,0.996,512.0,4,lj-n12m6,1.0040160642570282,101.0,384.55506588753184,-202.963952143605,-2011.2378276592924,179.88740004485715
1.0,1,-4.296251177000001,0,0.996,512.0,4,lj-n12m6,1.0040160642570282,478.0,8.29460084063033,-7.578463251608347,-1.2683608053804591,148.31773207900034
1.0,1,-4.296251177000001,1,0.996,512.0,4,lj-n12m6,1.0040160642570282,171.0,309.3691081009439,138.0367807116544,-1317.963804952023,0.9999999999999716
1.0,0,-3.3426270874285713,0,0.997,512.0,1,lj-n12m6,1.0030090270812437,448.0,44.26557982584437,-24.902046041997732,-38.504217243994894,0.9999999999999893
1.0,0,-3.3426270874285713,1,0.997,512.0,1,lj-n12m6,1.0030090270812437,102.0,384.2928740219178,-201.7158338430056,-2008.2883500443515,178.58134466471435
1.0,1,-4.2882768684390244,0,0.997,512.0,1,lj-n12m6,1.0030090270812437,478.0,8.372685930269562,-7.644181171273896,-1.2917895095727538,147.23721551378048
