binodal,lnz_0,phase,temp,volume,run,system,beta,edge_distance,ntot,betaOmega,PE
0,-4.9135020009999995,1,0.833,512.0,3,lj-n12m6,1.2004801920768309,84.0,401.76501593372865,-3.9922192914733072,-2243.932179146097
0,-4.913534495999554,0,0.833,512.0,4,lj-n12m6,1.2004801920768309,482.0,4.24971279655108,-3.9913031005656436,-0.37849288671433934
0,-4.913534495999554,1,0.833,512.0,4,lj-n12m6,1.2004801920768309,84.0,401.76050044708063,-3.991303100565658,-2243.8682930170703
0,-4.9054315649996685,0,0.834,512.0,1,lj-n12m6,1.1990407673860912,482.0,4.289168432650611,-4.026383126538463,-0.3853376147151558
0,-4.9054315649996685,1,0.834,512.0,1,lj-n12m6,1.1990407673860912,84.0,401.5239547785493,-4.026383126538406,-2240.9671713100806
0,-4.9054498400003395,0,0.834,512.0,2,lj-n12m6,1.1990407673860912,482.0,4.288702231148628,-4.025944458339609,-0.3853072126088144
0,-4.9054498400003395,1,0.834,512.0,2,lj-n12m6,1.1990407673860912,84.0,401.58057444363624,-4.025944458339475,-2241.5710941023685
0,-4.90539261099995,0,0.834,512.0,3,lj-n12m6,1.1990407673860912,482.0,4.288733447251948,-4.026345213520934,-0.38520977598489337
0,-4.90539261099995,1,0.834,512.0,3,lj-n12m6,1.1990407673860912,84.0,401.528065438243,-4.026345213520784,-2241.0209811035847
0,-4.90542512800009,0,0.834,512.0,4,lj-n12m6,1.1990407673860912,482.0,4.287955244160913,-4.0254215104305935,-0.3849881317546138
0,-4.90542512800009,1,0.834,512.0,4,lj-n12m6,1.1990407673860912,84.0,401.52301708827537,-4.025421510430455,-2240.952009364554
0,-4.897334468999945,0,0.835,512.0,1,lj-n12m6,1.1976047904191618,482.0,4.327672211576031,-4.060711310454879,-0.39193290219346566
0,-4.897334468999945,1,0.835,512.0,1,lj-n12m6,1.1976047904191618,84.0,401.2876624268423,-4.060711310455025,-2238.066078170491
0,-4.897351853999549,0,0.835,512.0,2,lj-n12m6,1.1976047904191618,482.0,4.327209423157932,-4.060271611690496,-0.3919038147915437
0,-4.897351853999549,1,0.835,512.0,2,lj-n12m6,1.1976047904191618,84.0,401.34413038837374,-4.060271611690347,-2238.667735905634
0,-4.897306256000324,0,0.835,512.0,3,lj-n12m6,1.1976047904191618,482.0,4.327233210105228,-4.06066965638325,-0.39180350238742273
0,-4.897306256000324,1,0.835,512.0,3,lj-n12m6,1.1976047904191618,85.0,401.2909673898281,-4.060669656383362,-2238.110452246332
0,-4.897338817999907,0,0.835,512.0,4,lj-n12m6,1.1976047904191618,482.0,4.326451408798854,-4.059738481408267,-0.39157955565376124
0,-4.897338817999907,1,0.835,512.0,4,lj-n12m6,1.1976047904191618,85.0,401.2853969474087,-4.059738481408168,-2238.036488003489
0,-4.88926164299948,0,0.836,512.0,1,lj-n12m6,1.1961722488038278,482.0,4.366430590801278,-4.095238515558085,-0.39862552755385083
0,-4.88926164299948,1,0.836,512.0,1,lj-n12m6,1.1961722488038278,84.0,401.0511704748322,-4.095238515558046,-2235.1650484302645
0,-4.889278128999817,0,0.836,512.0,2,lj-n12m6,1.1961722488038278,482.0,4.365971588251529,-4.094798030551619,-0.3985978390344707
0,-4.889278128999817,1,0.836,512.0,2,lj-n12m6,1.1961722488038278,85.0,401.1074396751668,-4.094798030551678,-2235.763921675932
0,-4.889242906999828,0,0.836,512.0,3,lj-n12m6,1.1961722488038278,482.0,4.365987758852189,-4.095193122456607,-0.3984946074725826
0,-4.889242906999828,1,0.836,512.0,3,lj-n12m6,1.1961722488038278,85.0,401.0537199407526,-4.095193122456468,-2235.2005771901413
0,-4.889275536999905,0,0.836,512.0,4,lj-n12m6,1.1961722488038278,482.0,4.36520238334829,-4.094254514397398,-0.3982683568092079
0,-4.889275536999905,1,0.836,512.0,4,lj-n12m6,1.1961722488038278,85.0,401.04763888806457,-4.094254514397409,-2235.12171944273
0,-4.8812129929998695,0,0.837,512.0,1,lj-n12m6,1.1947431302270013,482.0,4.405444670019259,-4.129965244408622,-0.4054167002704471
0,-4.8812129929998695,1,0.837,512.0,1,lj-n12m6,1.1947431302270013,85.0,400.8144724223184,-4.129965244408458,-2232.2640151036703
0,-4.881228570999977,0,0.837,512.0,2,lj-n12m6,1.1947431302270013,482.0,4.404989813724096,-4.129524207359579,-0.4053904938667674
0,-4.881228570999977,1,0.837,512.0,2,lj-n12m6,1.1947431302270013,85.0,400.8704993995982,-4.129524207359479,-2232.859625491378
0,-4.881202539999947,0,0.837,512.0,3,lj-n12m6,1.1947431302270013,482.0,4.404998196662238,-4.129916115476197,-0.40528430270537624
0,-4.881202539999947,1,0.837,512.0,3,lj-n12m6,1.1947431302270013,85.0,400.8163210208725,-4.1299161154763215,-2232.291338026582
0,-4.881235257999819,0,0.837,512.0,4,lj-n12m6,1.1947431302270013,482.0,4.404209261091644,-4.128970109493733,-0.4050557454268001
0,-4.881235257999819,1,0.837,512.0,4,lj-n12m6,1.1947431302270013,85.0,400.8097415881746,-4.128970109493824,-2232.2076924472
0,-4.873188423000542,0,0.838,512.0,1,lj-n12m6,1.1933174224343677,482.0,4.444715550605348,-4.1648919972945535,-0.4123076417883985
0,-4.873188423000542,1,0.838,512.0,1,lj-n12m6,1.1933174224343677,85.0,400.5775624120296,-4.164891997294589,-2229.362918331349
0,-4.873203087000162,0,0.838,512.0,2,lj-n12m6,1.1933174224343677,482.0,4.444265189699062,-4.164450629339154,-0.4122830000894595
0,-4.873203087000162,1,0.838,512.0,2,lj-n12m6,1.1933174224343677,85.0,400.63330700235053,-4.164450629339167,-2229.9548254933025
0,-4.87318512999982,0,0.838,512.0,3,lj-n12m6,1.1933174224343677,482.0,4.444265625445998,-4.164839133565504,-0.41217381115873863
0,-4.87318512999982,1,0.838,512.0,3,lj-n12m6,1.1933174224343677,85.0,400.5787683423083,-4.164839133565517,-2229.382714379115
0,-4.873217956000156,0,0.838,512.0,4,lj-n12m6,1.1933174224343677,482.0,4.443473139193788,-4.163885761430793,-0.4119429441069694
0,-4.873217956000156,1,0.838,512.0,4,lj-n12m6,1.1933174224343677,85.0,400.5717035744941,-4.163885761430872,-2229.2943944077397
0,-4.865187838999786,0,0.839,512.0,1,lj-n12m6,1.1918951132300357,482.0,4.484244338191539,-4.2000192705296895,-0.4192995861650839
0,-4.865187838999786,1,0.839,512.0,1,lj-n12m6,1.1918951132300357,85.0,400.34043525411795,-4.20001927052983,-2226.461705630779
0,-4.865201586000148,0,0.839,512.0,2,lj-n12m6,1.1918951132300357,482.0,4.483798808889504,-4.199577781488271,-0.4192765907609479
0,-4.865201586000148,1,0.839,512.0,2,lj-n12m6,1.1918951132300357,85.0,400.3958602836025,-4.199577781488239,-2227.0495040207716
0,-4.865190656999866,0,0.839,512.0,3,lj-n12m6,1.1918951132300357,482.0,4.483791153181498,-4.199962678468171,-0.4191643688239396
0,-4.865190656999866,1,0.839,512.0,3,lj-n12m6,1.1918951132300357,85.0,400.34105940248514,-4.1999626784682675,-2226.4746834443235
0,-4.865223609999981,0,0.839,512.0,4,lj-n12m6,1.1918951132300357,482.0,4.482995118634528,-4.19900196841221,-0.4189311880192648
0,-4.865223609999981,1,0.839,512.0,4,lj-n12m6,1.1918951132300357,85.0,400.3335232562904,-4.199001968412221,-2226.381811699436
0,-4.857211147000256,0,0.84,512.0,1,lj-n12m6,1.1904761904761905,482.0,4.5240321408596795,-4.235347560375335,-0.42639377980023563
0,-4.857211147000256,1,0.84,512.0,1,lj-n12m6,1.1904761904761905,85.0,400.1030864455985,-4.235347560375224,-2223.5603320922487
0,-4.857223975000202,0,0.84,512.0,2,lj-n12m6,1.1904761904761905,482.0,4.523591766515029,-4.234906148386619,-0.4263725112512714
0,-4.857223975000202,1,0.84,512.0,2,lj-n12m6,1.1904761904761905,85.0,400.15815741366214,-4.234906148386486,-2224.1436477015654
0,-4.857219104000178,0,0.84,512.0,3,lj-n12m6,1.1904761904761905,482.0,4.523575889610872,-4.235287244383783,-0.42625722395089133
0,-4.857219104000178,1,0.84,512.0,3,lj-n12m6,1.1904761904761905,86.0,400.10319148846713,-4.235287244383846,-2223.56722004879
0,-4.857252201999943,0,0.84,512.0,4,lj-n12m6,1.1904761904761905,482.0,4.522776302324084,-4.234319220481411,-0.4260217245286916
0,-4.857252201999943,1,0.84,512.0,4,lj-n12m6,1.1904761904761905,86.0,400.09519895288076,-4.234319220481372,-2223.469929970571
0,-4.84925825499967,0,0.841,512.0,1,lj-n12m6,1.1890606420927468,482.0,4.564080069445533,-4.270877362590474,-0.43359148160068495
0,-4.84925825499967,1,0.841,512.0,1,lj-n12m6,1.1890606420927468,86.0,399.86551218131723,-4.270877362590607,-2220.6587604841957
0,-4.849270163000545,0,0.841,512.0,2,lj-n12m6,1.1890606420927468,482.0,4.563645162735365,-4.270436211234972,-0.4335720197625574
0,-4.849270163000545,1,0.841,512.0,2,lj-n12m6,1.1890606420927468,86.0,399.9201969336158,-4.2704362112350935,-2221.237247433726
0,-4.849270455999667,0,0.841,512.0,3,lj-n12m6,1.1890606420927468,482.0,4.5636209472017235,-4.270813328557485,-0.43345363730308845
0,-4.849270455999667,1,0.841,512.0,3,lj-n12m6,1.1890606420927468,86.0,399.8651616945159,-4.2708133285574705,-2220.660296850376
0,-4.84930371500004,0,0.841,512.0,4,lj-n12m6,1.1890606420927468,482.0,4.562817797104523,-4.269838010491473,-0.4332158137707794
0,-4.84930371500004,1,0.841,512.0,4,lj-n12m6,1.1890606420927468,86.0,399.85672892593027,-4.269838010491471,-2220.5587344801443
0,-4.841329070000189,0,0.842,512.0,1,lj-n12m6,1.187648456057007,482.0,4.604389238276079,-4.306609167393107,-0.44089396316478596
0,-4.841329070000189,1,0.842,512.0,1,lj-n12m6,1.187648456057007,86.0,399.62770934918046,-4.306609167393071,-2217.756961189709
0,-4.841340058000073,0,0.842,512.0,2,lj-n12m6,1.187648456057007,482.0,4.603960097118819,-4.306168450445033,-0.4408763864309055
0,-4.841340058000073,1,0.842,512.0,2,lj-n12m6,1.187648456057007,86.0,399.6819777586925,-4.3061684504450835,-2218.330298394302
0,-4.841344700000099,0,0.842,512.0,3,lj-n12m6,1.187648456057007,482.0,4.6039274422352765,-4.306541423438786,-0.44075488253308825
0,-4.841344700000099,1,0.842,512.0,3,lj-n12m6,1.187648456057007,86.0,399.6269669339316,-4.306541423438695,-2217.7538844790834
0,-4.841378135000035,0,0.842,512.0,4,lj-n12m6,1.187648456057007,482.0,4.603120713891628,-4.305558827579771,-0.44051472871196334
0,-4.841378135000035,1,0.842,512.0,4,lj-n12m6,1.187648456057007,86.0,399.61811139842507,-4.305558827579717,-2217.64821028958
0,-4.833423500000192,0,0.843,512.0,1,lj-n12m6,1.1862396204033214,482.0,4.644960763978881,-4.342543467350184,-0.4483025086994988
0,-4.833423500000192,1,0.843,512.0,1,lj-n12m6,1.1862396204033214,86.0,399.3896755227835,-4.342543467350309,-2214.854912115973
0,-4.833433572000328,0,0.843,512.0,2,lj-n12m6,1.1862396204033214,482.0,4.644537674571296,-4.342103342266444,-0.448286894575452
0,-4.833433572000328,1,0.843,512.0,2,lj-n12m6,1.1862396204033214,86.0,399.443499169564,-4.342103342266505,-2215.4227999170344
0,-4.833441827000663,0,0.843,512.0,3,lj-n12m6,1.1862396204033214,482.0,4.644496494698259,-4.342472022414373,-0.4481622460704471
0,-4.833441827000663,1,0.843,512.0,3,lj-n12m6,1.1862396204033214,86.0,399.38860396093185,-4.342472022414291,-2214.847951787203
0,-4.833475452000339,0,0.843,512.0,4,lj-n12m6,1.1862396204033214,482.0,4.643686165690067,-4.341482159315815,-0.4479197549139361
0,-4.833475452000339,1,0.843,512.0,4,lj-n12m6,1.1862396204033214,86.0,399.37934458012603,-4.341482159315664,-2214.7383425217213
0,-4.825541453000379,0,0.844,512.0,1,lj-n12m6,1.1848341232227488,482.0,4.685795768015067,-4.378680750318429,-0.4558184155469029
0,-4.825541453000379,1,0.844,512.0,1,lj-n12m6,1.1848341232227488,86.0,399.1514089357179,-4.378680750318589,-2211.952598407769
0,-4.8255506129999866,0,0.844,512.0,2,lj-n12m6,1.1848341232227488,482.0,4.68537900298776,-4.3782413614302325,-0.4558048402051317
0,-4.8255506129999866,1,0.844,512.0,2,lj-n12m6,1.1848341232227488,86.0,399.20476080419047,-4.378241361430209,-2212.5147553747697
0,-4.8255618289997395,0,0.844,512.0,3,lj-n12m6,1.1848341232227488,482.0,4.6853292254491326,-4.3786056145352745,-0.4556770269347333
0,-4.8255618289997395,1,0.844,512.0,3,lj-n12m6,1.1848341232227488,87.0,399.1500693867713,-4.3786056145352745,-2211.942466038622
0,-4.82559565700039,0,0.844,512.0,4,lj-n12m6,1.1848341232227488,482.0,4.6845152681701085,-4.377608490310296,-0.4554321907414958
0,-4.82559565700039,1,0.844,512.0,4,lj-n12m6,1.1848341232227488,87.0,399.1404266852402,-4.377608490310447,-2211.8291165342152
0,-4.8176828380001195,0,0.845,512.0,1,lj-n12m6,1.183431952662722,482.0,4.726895374154884,-4.415021503417709,-0.4634429938519627
0,-4.8176828380001195,1,0.845,512.0,1,lj-n12m6,1.183431952662722,86.0,398.9129084598963,-4.415021503417616,-2209.0500122053722
0,-4.817691092000517,0,0.845,512.0,2,lj-n12m6,1.183431952662722,482.0,4.726485192146712,-4.414582982198892,-0.46343153207845883
0,-4.817691092000517,1,0.845,512.0,2,lj-n12m6,1.183431952662722,87.0,398.96576264089083,-4.414582982199029,-2209.606171966971
0,-4.817704702000199,0,0.845,512.0,3,lj-n12m6,1.183431952662722,482.0,4.7264267602430365,-4.414942687348665,-0.4633005373897196
0,-4.817704702000199,1,0.845,512.0,3,lj-n12m6,1.183431952662722,87.0,398.9113597118128,-4.414942687348507,-2209.0373932694456
0,-4.817738743999817,0,0.845,512.0,4,lj-n12m6,1.183431952662722,482.0,4.7256091428101055,-4.413938305578194,-0.4630533479024804
0,-4.817738743999817,1,0.845,512.0,4,lj-n12m6,1.183431952662722,87.0,398.90135594751433,-4.413938305578244,-2208.920518063691
0,-4.809847565000219,0,0.846,512.0,1,lj-n12m6,1.1820330969267139,482.0,4.768260708741341,-4.4515662143318515,-0.47117756666352945
0,-4.809847565000219,1,0.846,512.0,1,lj-n12m6,1.1820330969267139,87.0,398.67417355947816,-4.451566214331706,-2206.1471521418707
0,-4.809854920000101,0,0.846,512.0,2,lj-n12m6,1.1820330969267139,482.0,4.767857355992745,-4.451128675478371,-0.4711682920054866
0,-4.809854920000101,1,0.846,512.0,2,lj-n12m6,1.1820330969267139,87.0,398.72650498593543,-4.451128675478268,-2206.6970605552906
0,-4.809870444000277,0,0.846,512.0,3,lj-n12m6,1.1820330969267139,482.0,4.767790227404863,-4.451483729424279,-0.4710341025944124
0,-4.809870444000277,1,0.846,512.0,3,lj-n12m6,1.1820330969267139,87.0,398.67247134656054,-4.451483729424174,-2206.1326985307333
0,-4.809904709999867,0,0.846,512.0,4,lj-n12m6,1.1820330969267139,482.0,4.766968911470956,-4.4504720844695225,-0.47078455079551296
0,-4.809904709999867,1,0.846,512.0,4,lj-n12m6,1.1820330969267139,87.0,398.6621306275199,-4.450472084469531,-2206.012533284913
0,-4.802035543000207,0,0.847,512.0,1,lj-n12m6,1.1806375442739079,482.0,4.809892903526087,-4.488315366320316,-0.47902347055708383
0,-4.802035543000207,1,0.847,512.0,1,lj-n12m6,1.1806375442739079,87.0,398.435204257868,-4.488315366320334,-2203.2440229818576
0,-4.802042008000262,0,0.847,512.0,2,lj-n12m6,1.1806375442739079,482.0,4.8094966113595845,-4.487878910255002,-0.4790164550206979
0,-4.802042008000262,1,0.847,512.0,2,lj-n12m6,1.1806375442739079,87.0,398.48698844148026,-4.487878910255164,-2203.7874352885865
0,-4.802059053999968,0,0.847,512.0,3,lj-n12m6,1.1806375442739079,482.0,4.809420757286798,-4.488229223501019,-0.4788790608205732
0,-4.802059053999968,1,0.847,512.0,3,lj-n12m6,1.1806375442739079,87.0,398.4334006440302,-4.488229223500876,-2203.228346252622
0,-4.802093553000628,0,0.847,512.0,4,lj-n12m6,1.1806375442739079,482.0,4.8085957013971665,-4.487210307252543,-0.47862713731559425
0,-4.802093553000628,1,0.847,512.0,4,lj-n12m6,1.1806375442739079,87.0,398.42274902535655,-4.487210307252507,-2203.1051489266974
0,-4.794246684000314,0,0.848,512.0,1,lj-n12m6,1.179245283018868,482.0,4.851793092604301,-4.525269443446367,-0.486982055192858
0,-4.794246684000314,1,0.848,512.0,1,lj-n12m6,1.179245283018868,88.0,398.1960010800393,-4.525269443446204,-2200.3406349972693
0,-4.79425226799966,0,0.848,512.0,2,lj-n12m6,1.179245283018868,482.0,4.851404077748036,-4.524834153491893,-0.4869773691012397
0,-4.79425226799966,1,0.848,512.0,2,lj-n12m6,1.179245283018868,87.0,398.24721388848707,-4.524834153491986,-2200.8773133888417
0,-4.794270536000653,0,0.848,512.0,3,lj-n12m6,1.179245283018868,482.0,4.851319486056395,-4.525179654233023,-0.48683676392570074
0,-4.794270536000653,1,0.848,512.0,3,lj-n12m6,1.179245283018868,87.0,398.19414393044144,-4.525179654232992,-2200.3243005897407
0,-4.794305273999793,0,0.848,512.0,4,lj-n12m6,1.179245283018868,482.0,4.850490642797002,-4.524153451533273,-0.48658245851411974
0,-4.794305273999793,1,0.848,512.0,4,lj-n12m6,1.179245283018868,87.0,398.18320948275596,-4.524153451533113,-2200.19835227356
0,-4.786480896999835,0,0.849,512.0,1,lj-n12m6,1.1778563015312131,482.0,4.893962413193789,-4.562428926538822,-0.49505468355070725
0,-4.786480896999835,1,0.849,512.0,1,lj-n12m6,1.1778563015312131,88.0,397.95656500361946,-4.562428926538876,-2197.437003438432
0,-4.786485611999928,0,0.849,512.0,2,lj-n12m6,1.1778563015312131,482.0,4.893580879801866,-4.561994870388924,-0.49505239593388795
0,-4.786485611999928,1,0.849,512.0,2,lj-n12m6,1.1778563015312131,88.0,398.0071824549474,-4.561994870388802,-2197.9667147804557
0,-4.786504895000106,0,0.849,512.0,3,lj-n12m6,1.1778563015312131,482.0,4.893487549631564,-4.562335501416067,-0.49490857657452436
0,-4.786504895000106,1,0.849,512.0,3,lj-n12m6,1.1778563015312131,88.0,397.9546975347571,-4.562335501416217,-2197.42052575376
0,-4.786539878999875,0,0.849,512.0,4,lj-n12m6,1.1778563015312131,482.0,4.892654869864025,-4.5613019924144655,-0.49465187903672886
0,-4.786539878999875,1,0.849,512.0,4,lj-n12m6,1.1778563015312131,87.0,397.9435103827998,-4.5613019924146165,-2197.2921311418877
0,-4.778738094999905,0,0.85,512.0,1,lj-n12m6,1.1764705882352942,482.0,4.936402008003796,-4.5997942964730125,-0.5032427324502053
0,-4.778738094999905,1,0.85,512.0,1,lj-n12m6,1.1764705882352942,88.0,397.71689739505723,-4.599794296473004,-2194.533147846702
0,-4.778741953000205,0,0.85,512.0,2,lj-n12m6,1.1764705882352942,482.0,4.93602814240962,-4.599361524417803,-0.5032429100472432
0,-4.778741953000205,1,0.85,512.0,2,lj-n12m6,1.1764705882352942,88.0,397.7668954834225,-4.599361524417805,-2195.055661713227
0,-4.778762138999965,0,0.85,512.0,3,lj-n12m6,1.1764705882352942,482.0,4.935926089355123,-4.599697244439184,-0.5030958772757804
0,-4.778762138999965,1,0.85,512.0,3,lj-n12m6,1.1764705882352942,88.0,397.71505782543704,-4.599697244439257,-2194.516986421797
0,-4.7787973720000165,0,0.85,512.0,4,lj-n12m6,1.1764705882352942,482.0,4.935089518974656,-4.598656403473161,-0.502836776723707
0,-4.7787973720000165,1,0.85,512.0,4,lj-n12m6,1.1764705882352942,88.0,397.7036501546611,-4.598656403473252,-2194.3864739088226
0,-4.771018188000522,0,0.851,512.0,1,lj-n12m6,1.1750881316098707,482.0,4.979113018520183,-4.637366029339303,-0.5115476083370634
0,-4.771018188000522,1,0.851,512.0,1,lj-n12m6,1.1750881316098707,88.0,397.47699998072096,-4.637366029339439,-2191.629111542631
0,-4.771021204000327,0,0.851,512.0,2,lj-n12m6,1.1750881316098707,482.0,4.978746999872609,-4.636934578325249,-0.5115503184030916
0,-4.771021204000327,1,0.851,512.0,2,lj-n12m6,1.1750881316098707,88.0,397.5263544221896,-4.636934578325169,-2192.144193016875
0,-4.771042260999981,0,0.851,512.0,3,lj-n12m6,1.1750881316098707,482.0,4.978636246757221,-4.637265360413906,-0.5114000613694951
0,-4.771042260999981,1,0.851,512.0,3,lj-n12m6,1.1750881316098707,88.0,397.4752211282595,-4.637265360413828,-2191.613656154336
0,-4.771077746000079,0,0.851,512.0,4,lj-n12m6,1.1750881316098707,482.0,4.9777957326694455,-4.6362171584451985,-0.5111385405861344
0,-4.771077746000079,1,0.851,512.0,4,lj-n12m6,1.1750881316098707,88.0,397.463627333595,-4.636217158445218,-2191.4813915318564
0,-4.76332108999976,0,0.852,512.0,1,lj-n12m6,1.1737089201877935,482.0,5.022096587074062,-4.675144592446047,-0.5199707333136776
0,-4.76332108999976,1,0.852,512.0,1,lj-n12m6,1.1737089201877935,89.0,397.2368748371116,-4.6751445924462125,-2188.7249399279945
0,-4.763323274999853,0,0.852,512.0,2,lj-n12m6,1.1737089201877935,482.0,5.021738596845441,-4.6747145064196856,-0.5199760458101774
0,-4.763323274999853,1,0.852,512.0,2,lj-n12m6,1.1737089201877935,88.0,397.28556057498315,-4.674714506419677,-2189.232345035856
0,-4.763345190000059,0,0.852,512.0,3,lj-n12m6,1.1737089201877935,482.0,5.0216191635577125,-4.675040316502404,-0.5198225394209813
0,-4.763345190000059,1,0.852,512.0,3,lj-n12m6,1.1737089201877935,88.0,397.2351834064237,-4.675040316502319,-2188.710502949745
0,-4.76338092799965,0,0.852,512.0,4,lj-n12m6,1.1737089201877935,482.0,5.02077466672192,-4.67398473942453,-0.519558576412627
0,-4.76338092799965,1,0.852,512.0,4,lj-n12m6,1.1737089201877935,88.0,397.22344076296804,-4.673984739424556,-2188.576895652469
0,-4.755646713999696,0,0.853,512.0,1,lj-n12m6,1.1723329425556859,482.0,5.065353854708597,-4.713130447528551,-0.5285135269429342
0,-4.755646713999696,1,0.853,512.0,1,lj-n12m6,1.1723329425556859,89.0,396.9965242104445,-4.713130447528476,-2185.8206596068885
0,-4.755648077999618,0,0.853,512.0,2,lj-n12m6,1.1723329425556859,482.0,5.06500408604577,-4.712701780532284,-0.5285215154409137
0,-4.755648077999618,1,0.853,512.0,2,lj-n12m6,1.1723329425556859,89.0,397.0445153668152,-4.712701780532426,-2186.320139434919
0,-4.755670837999608,0,0.853,512.0,3,lj-n12m6,1.1723329425556859,482.0,5.0648759815060345,-4.713022577546858,-0.5283647326118838
0,-4.755670837999608,1,0.853,512.0,3,lj-n12m6,1.1723329425556859,89.0,396.99494058599214,-4.713022577546732,-2185.8074844526463
0,-4.755706827999702,0,0.853,512.0,4,lj-n12m6,1.1723329425556859,482.0,5.064027481883291,-4.711959630546096,-0.5280983079902037
0,-4.755706827999702,1,0.853,512.0,4,lj-n12m6,1.1723329425556859,89.0,396.98308933535156,-4.711959630546126,-2185.672975792786
0,-4.747994973000028,0,0.854,512.0,1,lj-n12m6,1.17096018735363,482.0,5.108885969486974,-4.75132405340461,-0.5371774236491241
0,-4.747994973000028,1,0.854,512.0,1,lj-n12m6,1.17096018735363,89.0,396.7559504259418,-4.751324053404496,-2182.916298103695
0,-4.747995527000101,0,0.854,512.0,2,lj-n12m6,1.17096018735363,482.0,5.108544624674803,-4.750896871404235,-0.537188165086973
0,-4.747995527000101,1,0.854,512.0,2,lj-n12m6,1.17096018735363,89.0,396.80322039202156,-4.7508968714043,-2183.4075995851135
0,-4.748019117999419,0,0.854,512.0,3,lj-n12m6,1.17096018735363,482.0,5.108407847130712,-4.751212606619575,-0.5370280764304953
0,-4.748019117999419,1,0.854,512.0,3,lj-n12m6,1.17096018735363,89.0,396.754488702642,-4.751212606619517,-2182.904559722101
0,-4.748055358000017,0,0.854,512.0,4,lj-n12m6,1.17096018735363,482.0,5.107555342836456,-4.750142313385071,-0.5367591734395134
0,-4.748055358000017,1,0.854,512.0,4,lj-n12m6,1.17096018735363,89.0,396.74257190709693,-4.750142313385209,-2182.769621163354
0,-4.740365782000257,0,0.855,512.0,1,lj-n12m6,1.1695906432748537,482.0,5.1526940823658,-4.789725873468958,-0.5459638719089941
0,-4.740365782000257,1,0.855,512.0,1,lj-n12m6,1.1695906432748537,89.0,396.5151558310879,-4.789725873469104,-2180.0118832658363
0,-4.740365532999825,0,0.855,512.0,2,lj-n12m6,1.1695906432748537,482.0,5.152361370696953,-4.78930025040911,-0.5459774461518012
0,-4.740365532999825,1,0.855,512.0,2,lj-n12m6,1.1695906432748537,89.0,396.5616773880899,-4.789300250408955,-2180.494750260983
0,-4.74038994300051,0,0.855,512.0,3,lj-n12m6,1.1695906432748537,482.0,5.152215910393206,-4.789610864258362,-0.5458140207896944
0,-4.74038994300051,1,0.855,512.0,3,lj-n12m6,1.1695906432748537,89.0,396.5138239381568,-4.789610864258407,-2180.0016896148863
0,-4.740426430000218,0,0.855,512.0,4,lj-n12m6,1.1695906432748537,482.0,5.1513594181386,-4.788533266458705,-0.5455426252319788
0,-4.740426430000218,1,0.855,512.0,4,lj-n12m6,1.1695906432748537,89.0,396.5018872894934,-4.788533266458838,-2179.86682055251
0,-4.7327590549993905,0,0.856,512.0,1,lj-n12m6,1.1682242990654206,481.0,5.196779350074286,-4.8283363646480595,-0.5548743352583279
0,-4.7327590549993905,1,0.856,512.0,1,lj-n12m6,1.1682242990654206,90.0,396.2741427410158,-4.8283363646481625,-2177.1074426907708
0,-4.732758009000256,0,0.856,512.0,2,lj-n12m6,1.1682242990654206,481.0,5.1964554899354525,-4.827912385367169,-0.554890825510998
0,-4.732758009000256,1,0.856,512.0,2,lj-n12m6,1.1682242990654206,89.0,396.3198881968022,-4.827912385367054,-2177.581617204364
0,-4.7327832270002945,0,0.856,512.0,3,lj-n12m6,1.1682242990654206,481.0,5.196301326014016,-4.8282178123018085,-0.554724030211939
0,-4.7327832270002945,1,0.856,512.0,3,lj-n12m6,1.1682242990654206,89.0,396.2729426503156,-4.828217812301892,-2177.098837096695
0,-4.73281995500015,0,0.856,512.0,4,lj-n12m6,1.1682242990654206,481.0,5.195440879878915,-4.827132970357132,-0.5544501305028107
0,-4.73281995500015,1,0.856,512.0,4,lj-n12m6,1.1682242990654206,89.0,396.2610342386006,-4.8271329703572725,-2176.9645622033663
0,-4.725174707000118,0,0.857,512.0,1,lj-n12m6,1.1668611435239207,481.0,5.241142932116121,-4.867155982386677,-0.5639102915223018
0,-4.725174707000118,1,0.857,512.0,1,lj-n12m6,1.1668611435239207,90.0,396.03291338935475,-4.86715598238659,-2174.2030032117827
0,-4.725172868000422,0,0.857,512.0,2,lj-n12m6,1.1668611435239207,481.0,5.240828150401904,-4.866733741237443,-0.5639297843856645
0,-4.725172868000422,1,0.857,512.0,2,lj-n12m6,1.1668611435239207,90.0,396.077854726944,-4.8667337412372955,-2174.668226708127
0,-4.725198885000088,0,0.857,512.0,3,lj-n12m6,1.1668611435239207,481.0,5.240665250730569,-4.867033904406265,-0.5637595835004203
0,-4.725198885000088,1,0.857,512.0,3,lj-n12m6,1.1668611435239207,90.0,396.0318414048353,-4.867033904406206,-2174.1959675730145
0,-4.725235846000152,0,0.857,512.0,4,lj-n12m6,1.1668611435239207,481.0,5.239800904111545,-4.8659418995806325,-0.5634831709713305
0,-4.725235846000152,1,0.857,512.0,4,lj-n12m6,1.1668611435239207,90.0,396.0200114436273,-4.865941899580484,-2174.062833676676
0,-4.717612652000359,0,0.858,512.0,1,lj-n12m6,1.1655011655011656,481.0,5.285785994349068,-4.906185185283666,-0.5730732337524466
0,-4.717612652000359,1,0.858,512.0,1,lj-n12m6,1.1655011655011656,90.0,395.79146988005357,-4.90618518528378,-2171.298590394722
