phase,temp,beta,volume,system,binodal,lnz_0,edge_distance,ntot,betaOmega,PE,dens,pres,pe_n,size,lnz_0_stderr,edge_distance_stderr,ntot_stderr,betaOmega_stderr,PE_stderr,dens_stderr,pres_stderr,pe_n_stderr,size_stderr
0,0.858,1.1655011655011656,512.0,lj-n12m6,0,-4.717633381249758,481.0,5.285254009120483,-4.905742524755063,-0.5729336175807088,0.010322761736563444,0.043449816404683615,-0.10840228403781176,4,-4.717633381249758,481.0,5.285254009120483,-4.905742524755063,-0.5729336175807088,0.010322761736563444,0.043449816404683615,-0.10840228403781176,4
0,0.859,1.1641443538998837,512.0,lj-n12m6,0,-4.71009338949977,481.0,5.33017953471416,-4.944978771521595,-0.5822250701662994,0.010410506903738594,0.044221093294380696,-0.10923179135496684,4,-4.71009338949977,481.0,5.33017953471416,-4.944978771521595,-0.5822250701662994,0.010410506903738594,0.044221093294380696,-0.10923179135496684,4
0,0.86,1.1627906976744187,512.0,lj-n12m6,0,-4.70257551700002,481.0,5.375387064926585,-4.984425582214947,-0.5916465903503818,0.010498802861184736,0.04500423173006083,-0.11006585605571503,4,-4.70257551700002,481.0,5.375387064926585,-4.984425582214947,-0.5916465903503818,0.010498802861184736,0.04500423173006083,-0.11006585605571503,4
0,0.861,1.1614401858304297,512.0,lj-n12m6,0,-4.695079679000004,481.0,5.420877781671835,-5.024083414937223,-0.6011997181719269,0.010587651917327802,0.04579938554154511,-0.11090449386537095,4,-4.695079679000004,481.0,5.420877781671835,-5.024083414937223,-0.6011997181719269,0.010587651917327802,0.04579938554154511,-0.11090449386537095,4
0,0.862,1.160092807424594,512.0,lj-n12m6,0,-4.687605790999861,481.0,5.466652872234803,-5.063952725540939,-0.6108860092762753,0.0106770563910836,0.0466067101917336,-0.1117477205877904,4,-4.687605790999861,481.0,5.466652872234803,-5.063952725540939,-0.6108860092762753,0.0106770563910836,0.0466067101917336,-0.1117477205877904,4
0,0.863,1.1587485515643106,512.0,lj-n12m6,0,-4.680153768750026,481.0,5.512713527828694,-5.104033969181154,-0.6207070347191034,0.010767018609040419,0.047426362792244596,-0.11259555207395167,4,-4.680153768750026,481.0,5.512713527828694,-5.104033969181154,-0.6207070347191034,0.010767018609040419,0.047426362792244596,-0.11259555207395167,4
0,0.864,1.1574074074074074,512.0,lj-n12m6,0,-4.672723529250035,481.0,5.559060944226014,-5.144327598964953,-0.6306643812265779,0.010857540906691434,0.04825850211005467,-0.11344800423298398,4,-4.672723529250035,481.0,5.559060944226014,-5.144327598964953,-0.6306643812265779,0.010857540906691434,0.04825850211005467,-0.11344800423298398,4
0,0.865,1.1560693641618498,512.0,lj-n12m6,0,-4.665314989499837,481.0,5.605696321523663,-5.184834066742296,-0.6407596513002078,0.010948625627975904,0.04910328858649876,-0.11430509303185629,4,-4.665314989499837,481.0,5.605696321523663,-5.184834066742296,-0.6407596513002078,0.010948625627975904,0.04910328858649876,-0.11430509303185629,4
0,0.866,1.1547344110854503,512.0,lj-n12m6,0,-4.657928065999844,481.0,5.652620864743888,-5.225553821994499,-0.650994463519865,0.011040275126452906,0.04996088434585802,-0.11516683451316939,4,-4.657928065999844,481.0,5.652620864743888,-5.225553821994499,-0.650994463519865,0.011040275126452906,0.04996088434585802,-0.11516683451316939,4
0,0.867,1.1534025374855825,512.0,lj-n12m6,0,-4.650562676999597,481.0,5.699835782559232,-5.266487313047562,-0.6613704523097218,0.011132491762811,0.050831453209426364,-0.11603324475530855,4,-4.650562676999597,481.0,5.699835782559232,-5.266487313047562,-0.6613704523097218,0.011132491762811,0.050831453209426364,-0.11603324475530855,4
0,0.868,1.1520737327188941,512.0,lj-n12m6,0,-4.643218740249789,481.0,5.747342289019884,-5.3076349867673285,-0.6718892685195277,0.011225277908241961,0.051715160721929686,-0.1169043399163405,4,-4.643218740249789,481.0,5.747342289019884,-5.3076349867673285,-0.6718892685195277,0.011225277908241961,0.051715160721929686,-0.1169043399163405,4
0,0.869,1.1507479861910241,512.0,lj-n12m6,0,-4.63589617474983,481.0,5.79514160274892,-5.348997288749734,-0.6825525793296155,0.011318635942868985,0.052612174160575814,-0.11778013620880083,4,-4.63589617474983,481.0,5.79514160274892,-5.348997288749734,-0.6825525793296155,0.011318635942868985,0.052612174160575814,-0.11778013620880083,4
0,0.87,1.1494252873563218,512.0,lj-n12m6,0,-4.628594898499881,481.0,5.843234946802388,-5.390574661980064,-0.6933620684619922,0.011412568255473415,0.05352266253479801,-0.11866064991513993,4,-4.628594898499881,481.0,5.843234946802388,-5.390574661980064,-0.6933620684619922,0.011412568255473415,0.05352266253479801,-0.11866064991513993,4
0,0.871,1.148105625717566,512.0,lj-n12m6,0,-4.621314831000032,481.0,5.891623549103492,-5.4323675491252015,-0.7043194362495061,0.011507077244342757,0.0544467966269817,-0.11954589736664328,4,-4.621314831000032,481.0,5.891623549103492,-5.4323675491252015,-0.7043194362495061,0.011507077244342757,0.0544467966269817,-0.11954589736664328,4
0,0.872,1.146788990825688,512.0,lj-n12m6,0,-4.614055892249957,481.0,5.940308641530098,-5.4743763892072375,-0.71542639978346,0.011602165315488473,0.05538474896537579,-0.12043589496332659,4,-4.614055892249957,481.0,5.940308641530098,-5.4743763892072375,-0.71542639978346,0.011602165315488473,0.05538474896537579,-0.12043589496332659,4
0,0.873,1.145475372279496,512.0,lj-n12m6,0,-4.606818002000184,481.0,5.989291462086551,-5.516601621617993,-0.7266846933116606,0.011697834886887795,0.05633669389873354,-0.12133065917283681,4,-4.606818002000184,481.0,5.989291462086551,-5.516601621617993,-0.7266846933116606,0.011697834886887795,0.05633669389873354,-0.12133065917283681,4
0,0.874,1.1441647597254005,512.0,lj-n12m6,0,-4.599601080249912,481.0,6.0385732525003295,-5.55904368348297,-0.7380960680498427,0.011794088383789706,0.05730280756243101,-0.12223020652278076,4,-4.599601080249912,481.0,6.0385732525003295,-5.55904368348297,-0.7380960680498427,0.011794088383789706,0.05730280756243101,-0.12223020652278076,4
0,0.875,1.1428571428571428,512.0,lj-n12m6,0,-4.592405048249758,481.0,6.0881552600376,-5.601703009987363,-0.7496622926069965,0.011890928242260937,0.05828326791317946,-0.12313455361088158,4,-4.592405048249758,481.0,6.0881552600376,-5.601703009987363,-0.7496622926069965,0.011890928242260937,0.05828326791317946,-0.12313455361088158,4
0,0.876,1.1415525114155252,512.0,lj-n12m6,0,-4.585229826749753,481.0,6.138038735845715,-5.6445800347948705,-0.7613851528020258,0.011988356905948662,0.05927825473235091,-0.12404371708388645,4,-4.585229826749753,481.0,6.138038735845715,-5.6445800347948705,-0.7613851528020258,0.011988356905948662,0.05927825473235091,-0.12404371708388645,4
0,0.877,1.1402508551881414,512.0,lj-n12m6,0,-4.578075337500167,481.0,6.188224937437841,-5.687675189389996,-0.7732664523489234,0.012086376830933283,0.060287949657735415,-0.12495771367551112,4,-4.578075337500167,481.0,6.188224937437841,-5.687675189389996,-0.7732664523489234,0.012086376830933283,0.060287949657735415,-0.12495771367551112,4
0,0.878,1.1389521640091116,512.0,lj-n12m6,0,-4.570941502500251,480.0,6.238715125927138,-5.730988904848193,-0.7853080124033076,0.012184990480326442,0.06131253619064443,-0.12587656016361087,4,-4.570941502500251,480.0,6.238715125927138,-5.730988904848193,-0.7853080124033076,0.012184990480326442,0.06131253619064443,-0.12587656016361087,4
0,0.879,1.1376564277588168,512.0,lj-n12m6,0,-4.563828243749965,480.0,6.289510567834236,-5.77452160994928,-0.7975116720726075,0.012284200327801241,0.06235219970858194,-0.12680027339268185,4,-4.563828243749965,480.0,6.289510567834236,-5.77452160994928,-0.7975116720726075,0.012284200327801241,0.06235219970858194,-0.12680027339268185,4
0,0.88,1.1363636363636365,512.0,lj-n12m6,0,-4.556735484249823,480.0,6.340612535497809,-5.818273731249363,-0.8098792887803915,0.012384008858394158,0.06340712748519596,-0.1277288702986854,4,-4.556735484249823,480.0,6.340612535497809,-5.818273731249363,-0.8098792887803915,0.012384008858394158,0.06340712748519596,-0.1277288702986854,4
